time_s,max_T_C,min_T_C,max_abs_dTdt_C_per_min,conv_ramp
20730,267.68,135.353,57.2522,9.18221e-05
20736,267.664,135.367,57.0083,9.18503e-05
20742,267.581,135.44,57.1751,9.18558e-05
20748,267.565,135.454,56.9312,9.1884e-05
20754,267.483,135.526,57.0979,9.18895e-05
20760,267.467,135.54,56.8542,9.19177e-05
20766,267.384,135.613,57.0208,9.19231e-05
20772,267.368,135.627,56.7771,9.19514e-05
20778,267.286,135.699,56.9437,9.19568e-05
20784,267.27,135.713,56.7001,9.19851e-05
20790,267.187,135.785,56.8666,9.19905e-05
20796,267.171,135.799,56.6232,9.20188e-05
20802,267.089,135.871,56.7896,9.20243e-05
20808,267.073,135.885,56.5462,9.20525e-05
20814,266.99,135.957,56.7126,9.2058e-05
20820,266.975,135.971,56.4693,9.20863e-05
20826,266.892,136.044,56.6357,9.20917e-05
20832,266.876,136.058,56.3924,9.212e-05
20838,266.794,136.13,56.5587,9.21255e-05
20844,266.778,136.144,56.3156,9.21538e-05
20850,266.696,136.216,56.4818,9.21593e-05
20856,266.68,136.23,56.2387,9.21876e-05
20862,266.598,136.302,56.405,9.2193e-05
20868,266.582,136.316,56.1619,9.22214e-05
20874,266.499,136.388,56.3281,9.22268e-05
20880,266.484,136.402,56.0852,9.22552e-05
20886,266.401,136.474,56.2513,9.22606e-05
20892,266.386,136.488,56.0085,9.2289e-05
20898,266.303,136.56,56.1745,9.22944e-05
20904,266.288,136.573,55.9318,9.23228e-05
20910,266.205,136.645,56.0978,9.23283e-05
20916,266.19,136.659,55.8551,9.23567e-05
20922,266.107,136.731,56.0211,9.23621e-05
20928,266.092,136.745,55.7785,9.23905e-05
20934,266.009,136.817,55.9444,9.2396e-05
20940,265.994,136.831,55.7018,9.24244e-05
20946,265.912,136.903,55.8677,9.24298e-05
20952,265.896,136.917,55.6253,9.24583e-05
20958,265.814,136.989,55.7911,9.24637e-05
20964,265.798,137.002,55.5487,9.24921e-05
20970,265.716,137.074,55.7145,9.24976e-05
20976,265.7,137.088,55.4722,9.2526e-05
20982,265.618,137.16,55.6379,9.25315e-05
20988,265.603,137.174,55.3957,9.25599e-05
20994,265.521,137.245,55.5614,9.25654e-05
21000,265.505,137.259,55.3193,9.25939e-05
21006,265.423,137.331,55.4849,9.25993e-05
21012,265.408,137.345,55.2428,9.26278e-05
21018,265.325,137.416,55.4084,9.26332e-05
21024,265.31,137.43,55.1665,9.26617e-05
21030,265.228,137.502,55.332,9.26672e-05
21036,265.212,137.516,55.0901,9.26957e-05
21042,265.13,137.587,55.2556,9.27011e-05
21048,265.115,137.601,55.0138,9.27297e-05
21054,265.033,137.673,55.1792,9.27351e-05
21060,265.018,137.686,54.9375,9.27636e-05
21066,264.936,137.758,55.1028,9.2769e-05
21072,264.92,137.772,54.8612,9.27976e-05
21078,264.838,137.843,55.0265,9.2803e-05
21084,264.823,137.857,54.7849,9.28316e-05
21090,264.741,137.929,54.9502,9.2837e-05
21096,264.726,137.942,54.7087,9.28657e-05
21102,264.644,138.014,54.874,9.2871e-05
21108,264.628,138.027,54.6326,9.28997e-05
21114,264.546,138.099,54.7977,9.29051e-05
21120,264.531,138.113,54.5564,9.29337e-05
21126,264.449,138.184,54.7215,9.29391e-05
21132,264.434,138.198,54.4803,9.29678e-05
21138,264.352,138.269,54.6454,9.29731e-05
21144,264.337,138.283,54.4042,9.30018e-05
21150,264.255,138.354,54.5692,9.30072e-05
21156,264.24,138.368,54.3281,9.30359e-05
21162,264.158,138.439,54.4931,9.30413e-05
21168,264.143,138.453,54.2521,9.307e-05
21174,264.061,138.524,54.417,9.30753e-05
21180,264.046,138.538,54.1761,9.31041e-05
21186,263.964,138.609,54.341,9.31094e-05
21192,263.949,138.623,54.1001,9.31382e-05
21198,263.867,138.694,54.265,9.31435e-05
21204,263.852,138.708,54.0242,9.31723e-05
21210,263.77,138.779,54.189,9.31777e-05
21216,263.755,138.792,53.9483,9.32064e-05
21222,263.673,138.864,54.113,9.32118e-05
21228,263.658,138.877,53.8724,9.32406e-05
21234,263.577,138.949,54.0371,9.32459e-05
21240,263.562,138.962,53.7966,9.32747e-05
21246,263.48,139.034,53.9612,9.32801e-05
21252,263.465,139.047,53.7207,9.33089e-05
21258,263.383,139.118,53.8853,9.33142e-05
21264,263.368,139.131,53.645,9.33431e-05
21270,263.287,139.203,53.8095,9.33484e-05
21276,263.272,139.216,53.5692,9.33773e-05
21282,263.19,139.288,53.7337,9.33826e-05
21288,263.175,139.301,53.4935,9.34115e-05
21294,263.093,139.372,53.6579,9.34168e-05
21300,263.078,139.385,53.4178,9.34457e-05
21306,262.997,139.457,53.5822,9.3451e-05
21312,262.982,139.47,53.3421,9.34799e-05
21318,262.9,139.541,53.5064,9.34852e-05
21324,262.885,139.554,53.2665,9.35141e-05
21330,262.804,139.626,53.4307,9.35194e-05
21336,262.789,139.639,53.1909,9.35484e-05
21342,262.708,139.71,53.3551,9.35537e-05
21348,262.693,139.723,53.1153,9.35826e-05
21354,262.611,139.794,53.2795,9.35879e-05
21360,262.596,139.808,53.0397,9.36169e-05
21366,262.515,139.879,53.2039,9.36222e-05
21372,262.5,139.892,52.9642,9.36512e-05
21378,262.419,139.963,53.1283,9.36565e-05
21384,262.404,139.976,52.8887,9.36855e-05
21390,262.323,140.047,53.0528,9.36908e-05
21396,262.308,140.06,52.8133,9.37198e-05
21402,262.226,140.132,52.9772,9.37251e-05
21408,262.212,140.145,52.7378,9.37541e-05
21414,262.13,140.216,52.9018,9.37594e-05
21420,262.115,140.229,52.6624,9.37884e-05
21426,262.034,140.3,52.8263,9.37937e-05
21432,262.019,140.313,52.5871,9.38228e-05
21438,261.938,140.384,52.7509,9.38281e-05
21444,261.923,140.397,52.5117,9.38571e-05
21450,261.842,140.468,52.6755,9.38624e-05
21456,261.827,140.481,52.4364,9.38915e-05
21462,261.746,140.552,52.6001,9.38968e-05
21468,261.732,140.565,52.3611,9.39259e-05
21474,261.65,140.636,52.5248,9.39311e-05
21480,261.636,140.649,52.2859,9.39603e-05
21486,261.554,140.72,52.4495,9.39655e-05
21492,261.54,140.733,52.2107,9.39947e-05
21498,261.459,140.804,52.3742,9.39999e-05
21504,261.444,140.817,52.1355,9.40291e-05
21510,261.363,140.888,52.299,9.40343e-05
21516,261.348,140.901,52.0603,9.40635e-05
21522,261.267,140.972,52.2238,9.40687e-05
21528,261.253,140.985,51.9852,9.40979e-05
21534,261.172,141.056,52.1486,9.41032e-05
21540,261.157,141.068,51.9101,9.41324e-05
21546,261.076,141.139,52.0734,9.41376e-05
21552,261.061,141.152,51.835,9.41668e-05
21558,260.98,141.223,51.9983,9.41721e-05
21564,260.966,141.236,51.76,9.42013e-05
21570,260.885,141.307,51.9232,9.42065e-05
21576,260.87,141.319,51.6849,9.42358e-05
21582,260.789,141.39,51.8482,9.4241e-05
21588,260.775,141.403,51.61,9.42703e-05
21594,260.694,141.474,51.7731,9.42755e-05
21600,260.679,141.487,51.535,9.43048e-05
